,Returns_all_share_reinvested,combined_sentiment_score_mnb_all_newspapers_FE,combined_sentiment_score_lsvc_all_newspapers_FE,combined_sentiment_score_dictionary_all_newspapers_FE,combined_sentiment_score_mlpc_all_newspapers_FE,LDY_ALLSHARE,LPE_ALLSHARE,DAILY_MAIL_&_MAIL_ON_SUNDAY_sentiment_score_DIC,DAILY_MIRROR_&_SUNDAY_MIRROR_sentiment_score_DIC,DAILY_RECORD_&_SUNDAY_MAIL_sentiment_score_DIC,DAILY_TELEGRAPH_sentiment_score_DIC,EVENING_STANDARD_sentiment_score_DIC,FINANCIAL_TIMES_sentiment_score_DIC,GUARDIAN_sentiment_score_DIC,INDEPENDENT_sentiment_score_DIC,OBSERVER_sentiment_score_DIC,SUN_sentiment_score_DIC,SUNDAY_TELEGRAPH_sentiment_score_DIC,SUNDAY_TIMES_sentiment_score_DIC,TIMES_sentiment_score_DIC,DAILY_MAIL_&_MAIL_ON_SUNDAY_ANN,DAILY_MIRROR_&_SUNDAY_MIRROR_ANN,DAILY_RECORD_&_SUNDAY_MAIL_ANN,DAILY_TELEGRAPH_ANN,EVENING_STANDARD_ANN,FINANCIAL_TIMES_ANN,GUARDIAN_ANN,INDEPENDENT_ANN,OBSERVER_ANN,SUN_ANN,SUNDAY_TELEGRAPH_ANN,SUNDAY_TIMES_ANN,TIMES_ANN,DAILY_MAIL_&_MAIL_ON_SUNDAY_NBEP,DAILY_MIRROR_&_SUNDAY_MIRROR_NBEP,DAILY_RECORD_&_SUNDAY_MAIL_NBEP,DAILY_TELEGRAPH_NBEP,EVENING_STANDARD_NBEP,FINANCIAL_TIMES_NBEP,GUARDIAN_NBEP,INDEPENDENT_NBEP,OBSERVER_NBEP,SUN_sentiment_NBEP,SUNDAY_TELEGRAPH_NBEP,SUNDAY_TIMES_NBEP,TIMES_sentiment_NBEP,DAILY_MAIL_&_MAIL_ON_SUNDAY_svmEP,DAILY_MIRROR_&_SUNDAY_MIRROR_svmEP,DAILY_RECORD_&_SUNDAY_MAIL_svmEP,DAILY_TELEGRAPH_svmEP,EVENING_STANDARD_svmEP,FINANCIAL_TIMES_svmEP,GUARDIAN_svmEP,INDEPENDENT_svmEP,OBSERVER_svmEP,SUN_svmEP,SUNDAY_TELEGRAPH_svmEP,SUNDAY_TIMES_svmEP,TIMES_svmEP
2001-6,-0.017081754,0.858528364,0.803012612,-0.252665945,0.757615782,0.867100488,3.068517943,-1.777685735,-1.224398781,-0.470830273,-1.553699868,-1.841107031,-1.61541217,-1.473574548,-1.752618541,-0.947234629,-1.656163031,-1.772427604,-0.974316979,-1.543169686,-0.47826087,-0.409090909,0.133333333,-0.154761905,-0.372881356,-0.092150171,-0.366336634,-0.411764706,-0.4375,-0.2,-0.363636364,-0.107142857,-0.257425743,-0.550724638,-0.409090909,-0.266666667,-0.119047619,-0.084745763,0,-0.386138614,-0.092436975,-0.625,-0.8,-0.818181818,-0.25,-0.188118812,-0.333333333,-0.363636364,0.333333333,-0.154761905,-0.305084746,-0.098976109,-0.247524752,-0.43697479,-0.25,-0.133333333,-0.636363636,-0.035714286,-0.217821782
2001-7,-0.03472329,0.920579854,0.803994536,-0.497501572,0.759864269,0.904218151,3.026261479,-1.830984922,-2.723531652,-1.484399415,-1.553716217,-1.817564096,-1.736786177,-2.365958947,-1.62034162,-1.394081811,-1.871918198,-1.884082591,-1.485839829,-2.160054612,-0.305084746,-0.6,-0.25,-0.08045977,-0.551020408,-0.119205298,-0.492307692,-0.196721311,-0.5,-0.105263158,-0.375,-0.23255814,-0.305882353,-0.152542373,-0.68,-0.333333333,0.011494253,-0.163265306,0.039735099,-0.461538462,-0.090163934,-0.409090909,-0.263157895,-0.3125,-0.186046512,-0.188235294,-0.186440678,-0.6,-0.166666667,0.045977011,-0.469387755,-0.11589404,-0.4,-0.221311475,-0.545454545,-0.105263158,-0.3125,-0.162790698,-0.305882353
2001-8,-0.009101774,0.964625182,0.683082093,-0.663919005,0.674409924,0.940007258,3.04690056,-1.973919875,-1.255343905,-1.970848492,-1.768007238,-1.99898082,-1.954256995,-2.42165183,-1.95629026,-1.582188448,-2.039928328,-2.148866639,-2.242509053,-2.035338909,-0.413461538,0.066666667,-0.333333333,-0.12037037,-0.328358209,-0.261437908,-0.666666667,-0.328358209,-0.739130435,-0.304347826,-0.166666667,-0.583333333,-0.317307692,-0.355769231,-0.066666667,-0.333333333,0.046296296,0.074626866,0.117647059,-0.419753086,-0.052238806,-0.739130435,-0.173913043,-0.333333333,-0.527777778,-0.048076923,-0.432692308,0.066666667,-0.333333333,-0.074074074,-0.447761194,-0.218954248,-0.62962963,-0.388059701,-0.565217391,-0.565217391,-0.333333333,-0.555555556,-0.336538462
2001-9,-0.133363366,0.921547,0.706866855,-0.677541642,0.664808603,1.075002423,2.904712875,-2.253413103,-2.179244802,-1.064824657,-1.837497855,-2.273356289,-1.969151179,-2.252123589,-1.671464462,-2.045830216,-2.353789561,-1.514414409,-1.617919594,-2.191391245,-0.559139785,-0.615384615,-0.25,-0.180952381,-0.459459459,-0.182926829,-0.589041096,-0.293650794,-0.56,-0.535714286,-0.333333333,-0.366666667,-0.386792453,-0.408602151,-0.461538462,-0.166666667,-0.00952381,-0.054054054,0.140243902,-0.465753425,-0.095238095,-0.52,-0.357142857,-0.428571429,-0.35,-0.254716981,-0.440860215,-0.807692308,-0.25,0.00952381,-0.432432432,-0.18597561,-0.452054795,-0.349206349,-0.52,-0.571428571,-0.19047619,-0.266666667,-0.424528302
2001-10,0.053743942,0.829832717,0.679879364,-0.604473328,0.670531153,1.01523068,2.95647156,-2.353428036,-2.88786878,-1.693254688,-1.701867289,-1.900440437,-1.945530438,-2.086525991,-1.807119694,-1.458057708,-2.066090378,-1.498951404,-1.35072882,-1.783945066,-0.514563107,-0.476190476,-0.428571429,-0.130952381,-0.431372549,-0.21875,-0.5,-0.352380952,-0.565217391,-0.714285714,-0.333333333,-0.230769231,-0.358695652,-0.59223301,-0.619047619,-0.285714286,0.035714286,-0.215686275,0.003472222,-0.484375,-0.266666667,-0.652173913,-0.642857143,0,-0.282051282,-0.217391304,-0.485436893,-0.571428571,-0.380952381,-0.119047619,-0.352941176,-0.201388889,-0.53125,-0.39047619,-0.608695652,-0.642857143,-0.555555556,-0.205128205,-0.423913043
2001-11,0.043420298,0.806989546,0.809313229,-0.274884718,0.747195935,0.963174318,3.042138646,-1.400448986,-1.802594026,-1.099512476,-1.498678996,-1.696731185,-1.608984707,-1.735751348,-1.624140742,-1.326543968,-1.388901109,-1.506099247,-1.182869312,-1.803512078,-0.306122449,-0.342857143,-0.125,-0.114285714,-0.209302326,-0.18251928,-0.365591398,-0.386206897,-0.296296296,-0.1,-0.357142857,-0.19047619,-0.369230769,-0.448979592,-0.6,-0.125,-0.057142857,-0.162790698,-0.059125964,-0.537634409,-0.337931034,-0.333333333,-0.4,-0.285714286,-0.404761905,-0.261538462,-0.285714286,-0.228571429,0.125,-0.085714286,-0.255813953,-0.092544987,-0.311827957,-0.379310345,-0.296296296,-0.1,-0.357142857,-0.047619048,-0.330769231
2001-12,-0.02998549,0.812410562,0.791496481,-0.258165131,0.713912081,0.996948635,3.024805521,-2.20450988,-1.494191429,-0.132716536,-1.562114784,-1.593749979,-1.684185861,-1.800786316,-1.637134622,-1.170552961,-1.207570682,-0.871321578,-1.111965462,-1.243545903,-0.534482759,-0.466666667,-0.111111111,-0.2,-0.272727273,-0.204081633,-0.555555556,-0.354166667,-0.333333333,-0.588235294,0.142857143,-0.266666667,-0.195876289,-0.568965517,-0.8,-0.333333333,-0.211764706,0.090909091,-0.028571429,-0.703703704,-0.25,-0.333333333,-0.647058824,-0.071428571,-0.466666667,-0.103092784,-0.465517241,-0.666666667,-0.333333333,-0.117647059,-0.212121212,-0.134693878,-0.592592593,-0.28125,-0.238095238,-0.470588235,0.071428571,0.066666667,-0.134020619
2002-1,0.022293051,0.85719045,0.918796762,-0.033446273,0.84566538,0.970778917,3.044522438,-1.219405707,-0.999704648,-1.074745407,-1.527965729,-1.579013064,-1.391442191,-1.236139248,-1.352173002,-1.107898898,-1.619224163,-1.0017215,-0.999760896,-1.488855927,-0.168421053,-0.088235294,-0.2,-0.108108108,-0.04,-0.108695652,-0.134020619,-0.212598425,-0.2,-0.36,-0.0625,-0.35,-0.349056604,-0.431578947,-0.470588235,-0.6,-0.036036036,0.06,-0.054347826,-0.360824742,-0.220472441,-0.466666667,-0.6,0,-0.1,-0.29245283,-0.147368421,-0.029411765,-0.1,0.045045045,-0.06,-0.032608696,-0.103092784,-0.212598425,-0.466666667,-0.28,0.0625,-0.2,-0.216981132
2002-2,-0.001958722,0.843168314,0.856874063,-0.205496936,0.806790753,0.989541194,3.095125017,-1.552018791,-1.488812002,-1.249062338,-1.608770656,-1.76902313,-1.468061771,-1.790027846,-1.441029363,-1.217119756,-1.853732333,-0.754516188,-1.238149012,-1.574183763,-0.329787234,-0.318181818,-0.444444444,-0.105882353,-0.220338983,-0.112280702,-0.388059701,-0.247863248,-0.208333333,-0.5,-0.125,-0.095238095,-0.134615385,-0.478723404,-0.454545455,-0.555555556,-0.082352941,-0.084745763,-0.052631579,-0.417910448,-0.196581197,-0.416666667,-0.5,0.25,-0.476190476,-0.192307692,-0.319148936,-0.363636364,-0.444444444,-0.011764706,-0.06779661,-0.063157895,-0.343283582,-0.230769231,-0.25,-0.5,-0.25,-0.095238095,-0.125
2002-3,0.028914618,0.978797315,1.031756743,0.128684035,0.970090054,0.978326123,3.153590358,-1.391844406,-1.069550144,-1.009266122,-1.100121119,-0.985316575,-1.309238209,-1.479008374,-1.0912782,-0.463708554,-1.398523073,-0.714249723,-0.839447435,-1.107803896,-0.107526882,0.043478261,0,-0.019607843,0.04,0.041666667,-0.371428571,-0.048387097,0,0,-0.15,-0.148148148,0.012658228,-0.268817204,-0.304347826,-0.153846154,-0.098039216,0.24,0.115384615,-0.528571429,-0.056451613,-0.260869565,-0.45,-0.35,-0.333333333,0.03164557,-0.032258065,-0.043478261,-0.153846154,0.156862745,0.1,0.003205128,-0.128571429,-0.048387097,0.086956522,0.05,0.1,-0.074074074,0.101265823
2002-4,-0.009227806,0.78783158,1.037729666,0.249413017,0.936417797,0.989541194,3.12544388,-1.203476312,-0.460237102,-1.354588332,-1.064015333,-0.935372586,-1.069392837,-1.364211799,-0.958690967,-0.852249063,-1.095048445,-1.401120839,-0.479831205,-1.196358386,-0.1015625,-0.034482759,-0.125,-0.092592593,0.107692308,0.048433048,-0.263736264,-0.048611111,-0.307692308,-0.314285714,-0.538461538,-0.05,-0.146341463,-0.3125,-0.655172414,-0.625,-0.296296296,0.153846154,-0.168091168,-0.406593407,-0.256944444,-0.58974359,-0.828571429,-0.846153846,-0.35,-0.170731707,-0.0625,0.137931034,-0.5625,0.175925926,0.292307692,0.082621083,-0.175824176,0.048611111,-0.282051282,-0.457142857,-0.769230769,0.175,0.042682927
2002-5,0.013567059,0.838097715,0.961987759,0.07896945,0.914326582,0.982078472,3.161670351,-1.239729913,-0.956804005,-0.149547498,-0.967018635,-1.436514521,-1.367864168,-1.374801027,-1.235796326,-1.574305759,-1.504464687,-1.907617017,-0.884244081,-1.081739239,-0.275,0.125,0.333333333,0.034482759,0.042553191,-0.04887218,-0.46875,-0.153846154,-0.2,-0.125,-0.416666667,-0.307692308,0.028169014,-0.4625,-0.208333333,0,-0.287356322,0.042553191,-0.101503759,-0.515625,-0.256410256,-0.35,-0.5,-0.5,-0.384615385,-0.035211268,-0.1625,0.041666667,0.166666667,0.08045977,0.191489362,-0.045112782,-0.328125,-0.145299145,-0.45,-0.25,-0.25,-0.153846154,0.098591549
2002-6,-0.117764913,0.809711929,0.851285354,-0.050526578,0.811911765,1.091923301,3.050220459,-1.546710205,-1.891099341,-1.550956423,-1.203702195,-1.579226033,-1.190851854,-1.729149894,-1.357046343,-1.22560188,-1.944691153,-0.949764537,-0.752445975,-1.478141863,-0.267605634,-0.333333333,-0.428571429,-0.188888889,-0.183673469,-0.069672131,-0.413333333,-0.285714286,-0.444444444,-0.19047619,-0.1875,0.03125,-0.160714286,-0.394366197,-0.333333333,-0.428571429,-0.233333333,-0.306122449,-0.12704918,-0.426666667,-0.30075188,-0.555555556,-0.19047619,-0.375,-0.25,-0.098214286,-0.183098592,-0.133333333,-0.285714286,-0.077777778,-0.204081633,-0.077868852,-0.4,-0.255639098,-0.481481481,-0.333333333,-0.25,-0.0625,-0.0625
2002-7,-0.14627431,0.849407553,0.846014649,-0.149386573,0.788878707,1.241268589,2.894253105,-1.85695197,-1.013691326,-0.78524258,-1.422921338,-1.885308265,-1.492728017,-1.209051729,-1.485004086,-1.031308965,-1.716396363,-1.191343547,-0.99769763,-1.465804084,-0.366336634,-0.227272727,0.125,-0.314606742,-0.574074074,-0.130742049,-0.240963855,-0.301470588,-0.210526316,-0.2,-0.166666667,0.035714286,-0.130434783,-0.297029703,-0.227272727,-0.416666667,-0.359550562,-0.277777778,-0.007067138,-0.469879518,-0.183823529,-0.473684211,-0.72,-0.25,-0.571428571,-0.043478261,-0.336633663,-0.136363636,0.083333333,-0.258426966,-0.648148148,-0.077738516,-0.180722892,-0.308823529,-0.263157895,-0.24,-0.25,0.107142857,0.043478261
2002-8,0.068088643,1.041770005,0.831416844,-0.269056804,0.826385338,1.16938136,3.011605623,-1.472796828,-1.548811335,-1.659954651,-1.356515866,-1.635389518,-1.62013049,-2.127353875,-1.316272622,-1.296084599,-2.181842669,-1.308362621,-1.394363864,-1.63678061,-0.184210526,-0.210526316,-0.4,0.05952381,-0.239130435,-0.137254902,-0.493333333,-0.282828283,-0.142857143,-0.238095238,-0.058823529,-0.307692308,-0.081818182,-0.315789474,-0.368421053,-0.4,0.226190476,0.130434783,0.031372549,-0.226666667,0.131313131,-0.214285714,-0.333333333,0,-0.615384615,0.190909091,-0.092105263,-0.263157895,-0.6,0.19047619,-0.413043478,-0.137254902,-0.466666667,-0.383838384,-0.428571429,-0.142857143,-0.058823529,-0.153846154,-0.118181818
2002-9,-0.066574352,0.919213167,0.80181143,-0.354358171,0.773899721,1.241268589,2.945491057,-1.489946045,-0.601962258,-0.38904908,-1.771831815,-1.883022769,-1.857001261,-2.109172068,-1.764058747,-0.946062424,-1.313616624,-1.805376208,-1.1842952,-1.434988182,-0.317073171,-0.153846154,0.076923077,-0.206896552,-0.24,-0.194331984,-0.46969697,-0.266666667,-0.105263158,-0.285714286,-0.466666667,-0.181818182,-0.153846154,-0.304878049,-0.692307692,-0.153846154,-0.183908046,0.06,0.032388664,-0.409090909,-0.037037037,-0.526315789,-0.380952381,-0.466666667,-0.363636364,-0.084615385,-0.170731707,-0.153846154,0,-0.16091954,-0.32,-0.214574899,-0.46969697,-0.251851852,-0.263157895,-0.523809524,0,-0.121212121,-0.1
2002-10,0.01469183,0.782647325,0.750722177,-0.396849269,0.693330773,1.226712291,2.964241606,-1.60229014,-1.46134588,-1.074665277,-1.514227056,-1.584932167,-1.882664522,-2.018212208,-1.764778567,-1.472186779,-1.606627814,-1.57271176,-0.675244033,-1.729477976,-0.315068493,0.05,0,-0.266666667,-0.288888889,-0.247491639,-0.582089552,-0.427083333,-0.5625,-0.352941176,-0.461538462,-0.0625,-0.3,-0.506849315,-0.5,0.111111111,-0.306666667,-0.088888889,-0.157190635,-0.358208955,-0.229166667,-0.6875,-0.470588235,-0.230769231,-0.4375,-0.164285714,-0.164383562,0.05,0.333333333,-0.213333333,-0.244444444,-0.183946488,-0.492537313,-0.4375,-0.5625,-0.176470588,-0.384615385,-0.28125,-0.292857143
2002-11,-0.000271142,0.739137328,0.738525479,-0.368940703,0.698181449,1.232560261,2.972463647,-1.63677163,-1.700869518,-1.826118954,-1.472686055,-1.771298307,-1.690038272,-2.004276309,-1.490313673,-1.308224553,-2.105068771,-1.365353989,-1.274390464,-1.906202242,-0.481818182,-0.131578947,-0.15,-0.208333333,-0.434782609,-0.183727034,-0.5,-0.294964029,-0.333333333,-0.576923077,-0.380952381,-0.159090909,-0.413978495,-0.5,-0.342105263,-0.55,-0.358333333,-0.333333333,-0.212598425,-0.402173913,-0.18705036,-0.424242424,-0.615384615,-0.571428571,-0.5,-0.225806452,-0.418181818,-0.131578947,-0.5,-0.1,-0.347826087,-0.220472441,-0.413043478,-0.251798561,-0.424242424,-0.653846154,-0.19047619,-0.090909091,-0.317204301
2002-12,-0.04860337,0.708140898,0.687859667,-0.448831677,0.618345452,1.283707772,2.933324813,-1.767480747,-1.751045222,-1.74595135,-1.599204574,-1.857892273,-1.909239557,-2.00050994,-1.827894646,-1.205680666,-1.539605833,-1.494110775,-1.205435612,-1.690183318,-0.513888889,-0.285714286,-0.5,-0.188405797,-0.384615385,-0.305309735,-0.5,-0.589285714,-0.47826087,-0.25,-0.37037037,-0.333333333,-0.392,-0.541666667,-0.571428571,-0.75,-0.202898551,-0.384615385,-0.163716814,-0.595238095,-0.303571429,-0.608695652,-0.75,-0.592592593,-0.435897436,-0.28,-0.444444444,-0.142857143,-0.375,-0.101449275,-0.384615385,-0.247787611,-0.44047619,-0.5,-0.47826087,-0.428571429,-0.296296296,-0.282051282,-0.304
2003-1,0.004198172,0.783156157,0.738903294,-0.438164536,0.65870434,1.2753628,2.95438931,-2.189534249,-1.573773939,-1.049134825,-1.658856995,-1.721380712,-1.703186105,-1.952802617,-1.663657607,-1.159919118,-1.894198426,-2.044758136,-1.435467297,-1.732356465,-0.663461538,-0.473684211,-0.333333333,-0.273584906,-0.351851852,-0.168458781,-0.430232558,-0.504672897,-0.555555556,-0.391304348,-0.409090909,-0.285714286,-0.302158273,-0.538461538,-0.684210526,-0.466666667,-0.301886792,-0.037037037,-0.103942652,-0.290697674,-0.420560748,-0.611111111,-0.47826087,-0.409090909,-0.428571429,-0.122302158,-0.528846154,-0.052631579,-0.066666667,-0.132075472,-0.388888889,-0.197132616,-0.348837209,-0.345794393,-0.444444444,-0.434782609,-0.454545455,0.035714286,-0.251798561
2003-2,-0.073035157,0.769229413,0.722005763,-0.583573832,0.671688017,1.350667183,2.86105737,-1.880340846,-2.3800739,-1.502996168,-1.711952749,-1.758518187,-2.027712876,-1.888706356,-1.970224209,-1.447092509,-2.532594791,-2.572637837,-0.91645395,-1.880166014,-0.511111111,-0.357142857,-0.571428571,-0.20754717,-0.205882353,-0.28125,-0.467391304,-0.391304348,-0.46875,-0.411764706,-0.923076923,-0.117647059,-0.286585366,-0.511111111,-0.642857143,-0.571428571,-0.311320755,0.132352941,-0.239583333,-0.391304348,-0.243478261,-0.5625,-0.176470588,-0.769230769,-0.235294118,-0.182926829,-0.422222222,-0.428571429,-0.285714286,-0.122641509,-0.132352941,-0.260416667,-0.326086957,-0.356521739,-0.53125,-0.529411765,-0.846153846,-0.176470588,-0.292682927
2003-3,0.001168373,0.799937491,0.79685783,-0.244461085,0.731078165,1.355835154,2.827905163,-1.819089655,-1.26708178,-0.138902999,-1.414884061,-1.486310502,-1.666593747,-1.625027748,-1.563562787,-1.41130376,-1.46067202,-1.377932182,-1.135415236,-1.553416258,-0.4375,-0.388888889,0.307692308,-0.24742268,-0.12195122,-0.173913043,-0.409638554,-0.35971223,-0.434782609,-0.615384615,-0.333333333,-0.407407407,-0.232704403,-0.53125,-0.666666667,-0.384615385,-0.309278351,0.146341463,-0.141304348,-0.361445783,-0.28057554,-0.739130435,-1,-0.444444444,-0.555555556,0.012578616,-0.40625,-0.055555556,0.230769231,-0.103092784,-0.097560976,-0.144927536,-0.301204819,-0.330935252,-0.52173913,-0.846153846,-0.222222222,-0.259259259,-0.163522013
2003-4,0.087793292,0.702177013,0.836855968,-0.104145832,0.733428728,1.2753628,2.882563575,-1.399950117,-1.115421396,-0.936716273,-1.349526195,-1.90400369,-1.314477141,-1.742637979,-1.476092935,-0.995856572,-1.663917429,-1.363818122,-0.969976242,-1.543667057,-0.351851852,-0.25,0,-0.333333333,-0.4375,-0.129032258,-0.493975904,-0.366666667,-0.117647059,-0.36,-0.3125,-0.357142857,-0.245810056,-0.453703704,-0.75,-0.619047619,-0.235294118,-0.3125,-0.233870968,-0.481927711,-0.266666667,-0.529411765,-0.72,-0.75,-0.321428571,-0.312849162,-0.259259259,-0.125,0.095238095,-0.039215686,-0.421875,-0.077956989,-0.240963855,-0.391666667,0,-0.52,-0.3125,-0.142857143,-0.134078212
2003-5,0.039237605,0.794408651,0.804223032,-0.272738753,0.74609778,1.241268589,2.889260029,-1.633527009,-0.938808975,-1.624559715,-1.193914692,-1.763169049,-1.632718731,-1.847013726,-1.674990489,-1.18918575,-3.363189227,-1.098559521,-0.567957283,-1.392644896,-0.306666667,-0.166666667,-0.65,-0.164383562,-0.418604651,-0.156862745,-0.44047619,-0.412698413,-0.368421053,-0.538461538,-0.066666667,0.071428571,-0.152317881,-0.373333333,-0.222222222,-0.8,-0.342465753,0.093023256,-0.088235294,-0.369047619,-0.380952381,-0.842105263,-0.692307692,-0.733333333,-0.5,-0.086092715,-0.186666667,-0.055555556,-0.5,0.04109589,-0.372093023,-0.137254902,-0.380952381,-0.396825397,-0.473684211,-0.538461538,-0.133333333,0.214285714,-0.145695364
2003-6,0.039233133,0.701397288,0.798773668,0.007063304,0.756752935,1.208960346,2.88368277,-1.388937918,-1.542131551,-0.002070242,-1.087034902,-1.656979227,-1.362891081,-1.539505456,-1.261347548,-1.125668859,-2.040340287,-1.12604129,-1.303107116,-1.089876692,-0.393258427,-0.529411765,0.230769231,-0.20212766,-0.192982456,-0.162079511,-0.5,-0.327731092,-0.25,-0.466666667,-0.4375,-0.576923077,-0.097402597,-0.584269663,-0.529411765,-0.076923077,-0.329787234,-0.385964912,-0.186544343,-0.551724138,-0.420168067,-0.53125,-0.666666667,-0.5,-0.5,-0.214285714,-0.303370787,-0.352941176,0.230769231,-0.085106383,-0.315789474,-0.134556575,-0.517241379,-0.31092437,-0.21875,-0.333333333,-0.3125,-0.346153846,-0.142857143
2003-7,7.64E-05,0.786791003,0.828594241,-0.241255611,0.7834308,1.211940974,2.882003508,-1.862127062,-0.758471536,-0.849230357,-1.358627477,-1.731561852,-1.635859776,-1.96940584,-1.627514462,-1.348734096,-1.528248274,-0.929640364,-0.836182951,-1.330034417,-0.558441558,0.076923077,0.142857143,-0.164705882,-0.145454545,-0.119453925,-0.471910112,-0.342592593,-0.333333333,-0.318181818,-0.058823529,-0.071428571,-0.120805369,-0.571428571,-0.153846154,0.142857143,-0.164705882,-0.236363636,-0.167235495,-0.404494382,-0.25,-0.476190476,-0.636363636,-0.117647059,-0.571428571,-0.167785235,-0.493506494,0,0.071428571,-0.070588235,-0.036363636,-0.105802048,-0.516853933,-0.416666667,-0.285714286,-0.181818182,-0.058823529,-0.071428571,0.006711409
2003-8,0.043445476,0.967805211,0.95960072,0.176849173,0.962597945,1.178654996,2.906354462,-1.451188343,-1.49236727,-0.455212867,-0.967726576,-0.978380425,-1.060577757,-1.349000704,-0.88987067,-1.157207469,-1.923008506,-1.389305566,-0.595380002,-1.285333537,-0.5,-0.142857143,0.133333333,0.125,0,0.122727273,-0.192982456,-0.086021505,-0.391304348,-0.411764706,0,0.333333333,0.016666667,-0.658536585,-0.714285714,-0.333333333,0.0875,-0.083333333,0.136363636,-0.192982456,-0.053763441,-0.565217391,-0.294117647,-0.083333333,0.333333333,0.025,-0.487804878,-0.285714286,-0.2,0.2,-0.277777778,0.077272727,-0.140350877,-0.043010753,-0.391304348,-0.294117647,0,0.666666667,0
2003-9,0.009979719,0.839708293,0.965455435,0.13891837,0.908925328,1.172482137,2.903616985,-1.569959972,-1.793372292,-2.034028458,-1.031215871,-0.834013546,-1.14271839,-1.430554164,-1.07908756,-1.351884154,-1.409363068,-1.358820243,-0.749776546,-1.005915833,-0.461538462,-0.2,-0.583333333,-0.045977011,-0.195121951,0.054744526,-0.223684211,-0.1,-0.333333333,-0.384615385,-0.125,-0.071428571,0.031007752,-0.58974359,-0.4,-0.666666667,-0.310344828,-0.170731707,-0.025547445,-0.315789474,-0.136363636,-0.777777778,-0.615384615,-0.5,-0.142857143,-0.062015504,-0.448717949,-0.25,-0.416666667,0.057471264,-0.219512195,0.069343066,-0.131578947,-0.027272727,-0.111111111,-0.346153846,0,-0.071428571,0.085271318
2003-10,0.028638167,0.825556046,0.935298549,0.083208261,0.908566159,1.147402453,2.929592471,-1.377581488,-1.624056033,-0.880143013,-0.922785812,-1.100085024,-1.259968632,-1.289003719,-1.421473307,-1.226514,-1.081862434,-1.221517561,-1.275708434,-1.22385602,-0.3125,-0.4,-0.230769231,0.129411765,0.090909091,-0.027439024,-0.146666667,-0.27,-0.208333333,0.266666667,0,-0.2,-0.112676056,-0.45,-0.4,-0.076923077,-0.129411765,0.054545455,-0.179878049,-0.306666667,-0.27,-0.541666667,-0.4,-0.2,-0.4,-0.056338028,-0.3125,-0.35,-0.153846154,0.129411765,0.018181818,-0.015243902,-0.066666667,-0.26,-0.208333333,0.266666667,-0.2,0,-0.084507042
2003-11,0.005196367,0.798506908,0.886403569,0.070935152,0.872430159,1.1442228,2.916147794,-1.361637026,-1.893459107,-0.699125179,-1.21806559,-1.15705588,-1.179677222,-1.576613858,-1.23899503,-1.299001254,-2.038566172,-1.250667231,-0.892118327,-1.073241903,-0.212765957,-0.260869565,0.363636364,-0.173469388,-0.25,0.033240997,-0.371794872,-0.327731092,-0.323529412,-0.454545455,-0.142857143,0,-0.02919708,-0.531914894,-0.304347826,-0.181818182,-0.357142857,-0.160714286,-0.069252078,-0.435897436,-0.445378151,-0.441176471,-0.454545455,-0.285714286,-0.181818182,-0.051094891,-0.159574468,-0.217391304,0.363636364,-0.193877551,-0.142857143,0.022160665,-0.487179487,-0.268907563,-0.294117647,-0.363636364,0,0.090909091,-0.102189781
2003-12,-0.009319084,0.767821452,0.94780786,0.16918543,0.882953991,1.160020917,2.91993056,-1.297190956,-1.204308081,-0.408208244,-0.926761547,-1.422926844,-1.149546654,-1.497138714,-1.182944823,-1.26055365,-1.329346979,-0.978010261,-0.311669264,-0.973506348,-0.354166667,0,0,-0.042553191,-0.209677419,-0.014285714,-0.323232323,-0.219512195,-0.25,-0.111111111,-0.2,0,0.007751938,-0.541666667,-0.538461538,-0.666666667,-0.234042553,-0.225806452,-0.14,-0.343434343,-0.447154472,-0.6,-0.333333333,-0.5,-0.05,-0.100775194,-0.322916667,0.230769231,0.166666667,0.085106383,-0.096774194,-0.005714286,-0.323232323,-0.048780488,-0.3,-0.222222222,-0.1,-0.05,0.062015504
2004-1,0.030095947,0.775170774,0.946749074,0.138188731,0.885828826,1.128171091,2.943385793,-1.28844092,-1.064941878,-0.524720652,-1.268497402,-1.3294296,-1.124531077,-1.230737736,-1.059166287,-1.155602322,-2.995826058,-1.107334444,-0.391214578,-1.277177305,-0.4,-0.2,-0.1,-0.080645161,-0.117647059,-0.057239057,-0.222222222,0.159090909,-0.428571429,-0.4,-0.058823529,0.294117647,-0.207207207,-0.56,-0.6,0,-0.14516129,-0.215686275,-0.114478114,-0.319444444,-0.215909091,-0.5,-1,-0.588235294,0.352941176,-0.387387387,-0.28,-0.3,0.2,0.016129032,-0.196078431,0.006734007,-0.125,0.079545455,-0.428571429,-0.6,0.058823529,0.470588235,-0.144144144
